[1775648702] INFO [prep-sidecar 2026-04-08T11:45:02.454Z] ensureRunning called (db=/Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/agrafes_demo.db)
[1775648702] INFO [prep-sidecar 2026-04-08T11:45:02.454Z] checking sidecar portfile at /Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/.agrafes_sidecar.json
[1775648702] INFO [prep-sidecar 2026-04-08T11:45:02.466Z] spawning new sidecar process
[1775648702] INFO [prep-sidecar 2026-04-08T11:45:02.469Z] resolved sidecar path candidate: /Users/hsmy/Dev/AGRAFES/tauri-shell/src-tauri/target/debug/multicorpus (exists=false)
[1775648702] INFO [prep-sidecar 2026-04-08T11:45:02.469Z] spawn config | {"at":"2026-04-08T11:45:02.469Z","program":"multicorpus","args":["serve","--db","/Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/agrafes_demo.db","--host","127.0.0.1","--port","0","--token","auto"],"cwd":null,"dbPath":"/Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/agrafes_demo.db"}
[1775649778] INFO [prep-sidecar 2026-04-08T12:02:58.883Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649778] INFO [prep-sidecar 2026-04-08T12:02:58.885Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649778] INFO [prep-sidecar 2026-04-08T12:02:58.889Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=300","status":200,"ok":true}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.536Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.545Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.546Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=3&limit=300"}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.548Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.551Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649782] INFO [prep-sidecar 2026-04-08T12:03:02.553Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=3&limit=300","status":200,"ok":true}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.288Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.300Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.302Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.305Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.308Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649786] INFO [prep-sidecar 2026-04-08T12:03:06.310Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.342Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.353Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.354Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=300"}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.356Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.360Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649795] INFO [prep-sidecar 2026-04-08T12:03:15.362Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=300","status":200,"ok":true}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.589Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.607Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.608Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.610Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.614Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649799] INFO [prep-sidecar 2026-04-08T12:03:19.615Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.373Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.384Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.385Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.387Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.390Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775649807] INFO [prep-sidecar 2026-04-08T12:03:27.392Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.106Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200"}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.111Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.112Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.152Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200","status":200,"ok":true}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.153Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775649837] INFO [prep-sidecar 2026-04-08T12:03:57.153Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775649843] INFO [prep-sidecar 2026-04-08T12:04:03.348Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775649843] INFO [prep-sidecar 2026-04-08T12:04:03.376Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775649845] INFO [prep-sidecar 2026-04-08T12:04:05.264Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775649845] INFO [prep-sidecar 2026-04-08T12:04:05.285Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775649850] INFO [prep-sidecar 2026-04-08T12:04:10.947Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775649850] INFO [prep-sidecar 2026-04-08T12:04:10.966Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775649855] INFO [prep-sidecar 2026-04-08T12:04:15.463Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775649855] INFO [prep-sidecar 2026-04-08T12:04:15.486Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775649856] INFO [prep-sidecar 2026-04-08T12:04:16.880Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775649856] INFO [prep-sidecar 2026-04-08T12:04:16.885Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775649863] INFO [prep-sidecar 2026-04-08T12:04:23.896Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/align/audit"}
[1775649863] INFO [prep-sidecar 2026-04-08T12:04:23.908Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/align/audit","status":200,"ok":true}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.686Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/jobs/enqueue"}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.731Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/jobs/enqueue","status":202,"ok":true}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.733Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/jobs/186315ad-cc17-4d72-8792-a693e4c4decf"}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.739Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/jobs/186315ad-cc17-4d72-8792-a693e4c4decf","status":200,"ok":true}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.741Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/align/audit"}
[1775649887] INFO [prep-sidecar 2026-04-08T12:04:47.749Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/align/audit","status":200,"ok":true}
[1775649897] INFO [prep-sidecar 2026-04-08T12:04:57.380Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/align/quality"}
[1775649897] INFO [prep-sidecar 2026-04-08T12:04:57.386Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/align/quality","status":200,"ok":true}
[1775649927] INFO [prep-sidecar 2026-04-08T12:05:27.271Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents"}
[1775649927] INFO [prep-sidecar 2026-04-08T12:05:27.301Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.746Z] ensureRunning called (db=/Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/agrafes_demo.db)
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.748Z] checking sidecar portfile at /Users/hsmy/Dev/AGRAFES/tauri-shell/public/demo/.agrafes_sidecar.json
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.762Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/health"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.806Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/health","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.806Z] reusing sidecar from portfile (http://127.0.0.1:60967) | {"tokenPresent":true,"tokenLength":32}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.825Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.826Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.826Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.826Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/corpus/info"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.845Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.848Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/doc_relations/all"}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.849Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/corpus/info","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.849Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.849Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents","status":200,"ok":true}
[1775650129] INFO [prep-sidecar 2026-04-08T12:08:49.851Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/doc_relations/all","status":200,"ok":true}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.865Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.880Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.885Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=300"}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.889Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.892Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650142] INFO [prep-sidecar 2026-04-08T12:09:02.896Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=300","status":200,"ok":true}
[1775650489] INFO [prep-sidecar 2026-04-08T12:14:49.904Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650490] INFO [prep-sidecar 2026-04-08T12:14:50.030Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650490] INFO [prep-sidecar 2026-04-08T12:14:50.032Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650490] INFO [prep-sidecar 2026-04-08T12:14:50.037Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650490] INFO [prep-sidecar 2026-04-08T12:14:50.040Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650490] INFO [prep-sidecar 2026-04-08T12:14:50.040Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650727] INFO [prep-sidecar 2026-04-08T12:18:47.942Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200"}
[1775650727] INFO [prep-sidecar 2026-04-08T12:18:47.963Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775650727] INFO [prep-sidecar 2026-04-08T12:18:47.965Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775650728] INFO [prep-sidecar 2026-04-08T12:18:48.080Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775650728] INFO [prep-sidecar 2026-04-08T12:18:48.082Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775650728] INFO [prep-sidecar 2026-04-08T12:18:48.085Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200","status":200,"ok":true}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.498Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=200"}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.501Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.502Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.515Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=200","status":200,"ok":true}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.526Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775650735] INFO [prep-sidecar 2026-04-08T12:18:55.526Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775650790] INFO [prep-sidecar 2026-04-08T12:19:50.963Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650790] INFO [prep-sidecar 2026-04-08T12:19:50.985Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650790] INFO [prep-sidecar 2026-04-08T12:19:50.987Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650790] INFO [prep-sidecar 2026-04-08T12:19:50.994Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650790] INFO [prep-sidecar 2026-04-08T12:19:50.996Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650791] INFO [prep-sidecar 2026-04-08T12:19:51.009Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.892Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.909Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.911Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.913Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.917Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650792] INFO [prep-sidecar 2026-04-08T12:19:52.919Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650793] INFO [prep-sidecar 2026-04-08T12:19:53.973Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650793] INFO [prep-sidecar 2026-04-08T12:19:53.987Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650793] INFO [prep-sidecar 2026-04-08T12:19:53.988Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650793] INFO [prep-sidecar 2026-04-08T12:19:53.991Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650794] INFO [prep-sidecar 2026-04-08T12:19:54.000Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650794] INFO [prep-sidecar 2026-04-08T12:19:54.002Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.372Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.384Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.385Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.387Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.391Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650796] INFO [prep-sidecar 2026-04-08T12:19:56.393Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.520Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview"}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.532Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/preview","status":200,"ok":true}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.533Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300"}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.536Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions"}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.539Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/curate/exceptions","status":200,"ok":true}
[1775650797] INFO [prep-sidecar 2026-04-08T12:19:57.541Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=300","status":200,"ok":true}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.860Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200"}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.862Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.862Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.871Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=1&limit=200","status":200,"ok":true}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.878Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775650812] INFO [prep-sidecar 2026-04-08T12:20:12.879Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.526Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=200"}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.527Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview"}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.527Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers"}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.533Z] sidecarFetch loopback command success | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=2&limit=200","status":200,"ok":true}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.538Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/detect_markers","status":200,"ok":true}
[1775650813] INFO [prep-sidecar 2026-04-08T12:20:13.540Z] sidecarFetch loopback command success | {"method":"POST","url":"http://127.0.0.1:60967/segment/preview","status":200,"ok":true}
[1775650814] INFO [prep-sidecar 2026-04-08T12:20:14.177Z] sidecarFetch loopback via sidecar_fetch_loopback command | {"method":"GET","url":"http://127.0.0.1:60967/documents/preview?doc_id=3&limit=200"}
